,persona.region,persona.sex,persona.age,persona.country,persona.marital_status,persona.education,persona.social_class,question.id,question.variant,response.id,response.answer
96,Oklahoma,female,25,United States,married,middle,lower middle class,Q19,0,4,1
97,Connecticut,female,57,United States,married,middle,working class,Q19,0,4,1
98,Florida,female,59,United States,married,higher,upper middle class,Q19,0,4,1
99,Maryland,female,38,United States,single,higher,lower middle class,Q19,0,4,1
100,New York,female,26,United States,single,higher,working class,Q19,0,4,1
101,North Carolina,female,30,United States,single,higher,lower class,Q19,0,4,1
102,Ohio,female,56,United States,married,middle,working class,Q19,0,4,1
103,Colorado,male,42,United States,divorced,middle,lower middle class,Q19,0,4,1
104,Massachusetts,female,59,United States,married,middle,upper middle class,Q19,0,4,1
105,Indiana,female,28,United States,married,higher,lower middle class,Q19,0,4,1
106,Maryland,female,23,United States,married,middle,working class,Q19,0,4,1
107,Michigan,female,26,United States,married,middle,working class,Q19,0,4,1
108,Ohio,female,21,United States,married,middle,working class,Q19,0,4,1
109,Nebraska,female,30,United States,married,higher,working class,Q19,0,4,1
110,Pennsylvania,female,42,United States,married,higher,lower middle class,Q19,0,4,1
111,California,male,63,United States,married,middle,lower middle class,Q19,0,4,1
112,Florida,female,31,United States,married,middle,lower middle class,Q19,0,4,1
113,Missouri,female,27,United States,married,lower,lower middle class,Q19,0,4,1
