,persona.region,persona.sex,persona.age,persona.country,persona.marital_status,persona.education,persona.social_class,question.id,question.variant,response.id,response.answer
52,Mississippi,female,53,United States,widowed,middle,working class,Q239,0,4,3
53,Kentucky,female,55,United States,married,middle,upper middle class,Q239,0,4,2
54,Missouri,female,27,United States,married,higher,lower middle class,Q239,0,4,2
55,Ohio,male,28,United States,married,higher,working class,Q239,0,4,3
56,Kentucky,female,45,United States,married,higher,upper middle class,Q239,0,4,4
57,Maine,female,55,United States,married,middle,lower middle class,Q239,0,4,2
58,Missouri,female,27,United States,married,middle,lower middle class,Q239,0,4,3
59,California,female,23,United States,married,middle,lower middle class,Q239,0,4,2
60,Missouri,female,39,United States,divorced,middle,lower middle class,Q239,0,4,3
61,Tennessee,male,33,United States,married,middle,working class,Q239,0,4,3
62,Texas,male,62,United States,married,higher,lower middle class,Q239,0,4,4
63,Maryland,male,29,United States,married,middle,working class,Q239,0,4,2
64,Indiana,female,50,United States,married,middle,lower middle class,Q239,0,4,3
65,North Carolina,male,35,United States,married,higher,working class,Q239,0,4,3
66,Missouri,male,46,United States,married,middle,working class,Q239,0,4,4
67,Iowa,female,38,United States,married,higher,working class,Q239,0,4,2
68,New York,female,38,United States,married,higher,lower middle class,Q239,0,4,3
69,North Carolina,female,33,United States,married,middle,working class,Q239,0,4,3
70,Oklahoma,female,25,United States,married,middle,lower middle class,Q239,0,4,3
71,Ohio,female,56,United States,married,middle,working class,Q239,0,4,3
72,Illinois,male,26,United States,single,middle,lower middle class,Q239,0,4,3
73,Tennessee,male,61,United States,married,middle,working class,Q239,0,4,1
74,Colorado,male,42,United States,divorced,middle,lower middle class,Q239,0,4,3
75,Maryland,female,23,United States,married,middle,working class,Q239,0,4,2
76,Michigan,female,26,United States,married,middle,working class,Q239,0,4,3
77,Pennsylvania,male,32,United States,single,higher,lower middle class,Q239,0,4,3
78,California,male,63,United States,married,middle,lower middle class,Q239,0,4,2
79,Tennessee,male,54,United States,married,middle,lower middle class,Q239,0,4,2
80,Florida,female,31,United States,married,middle,lower middle class,Q239,0,4,3
81,Missouri,female,27,United States,married,lower,lower middle class,Q239,0,4,2
